13953	The 'alert' and 'blind' group	V n to n	These verbs are concerned with changing someone\\'s awareness of or attitude to a situation. This includes: - making someone aware of something e.g. awaken, sensitize - blinding or desensitizing someone to something e.g. blind, inure - adapting yourself to something e.g. acclimatize, accustom - resigning yourself to a situation e.g. reconcile, resign	3665
13954		combination: V; V n		3666
13955	verbs with other meanings	V	Verbs where something else involved in the action does not need to have been mentioned or indicated already. This includes: everyday activities e.g. dress, wash ways of earning a living e.g. act, teach	3666
13956	the 'buy' group	V n	These verbs are concerned with changes in ownership or possession. This includes: commercial transactions e.g. buy, sell, spend voluntarily exchanging goods e.g. accept, offer, share temporarily transferring possession e.g. check (luggage) losing and keeping e.g. find, keep, lose selecting one item from a range e.g. choose, draw being able to buy something e.g. (can) afford, (cannot) run to	3666
13957	the 'matter' group	V	These verbs indicate that someone or something has a particular quality or is in a particular state. This includes: having a particular shape e.g. fall away being judged to have a particular quality e.g. appeal, matter being able to do something e.g. extend, keep	3667
13958	the 'move' group	V	These verbs are concerned with moving or being somewhere. This includes: moving in a particular direction e.g. advance, back up moving in a particular way e.g. run being in a particular position e.g. lie around arriving somewhere e.g. arrive, land, show up staying somewhere e.g. remain, stay, stick around ceasing to move e.g. stop part of something breaking off e.g. break off, fall off	3668
13959	The 'live' group	V prep/adv, V adv/prep	These verbs are concerned with being or staying somewhere, or originating somewhere. This includes doing something somewhere, e.g. operate, work.	3668
13960	The 'live' group	pl-n V together	These verbs indicate that two or more people live together, start living together, or spend time with each other. We include here get, which indicates that two or more people meet by arrangement.	3668
13961	The 'tremble' group	V with n	These verbs indicate that someone does something or has a particular appearance or physical sensation because of what they feel. Frequent usage: blaze, brighten, cloud, gleam, glisten, glitter, shake, shine & sparkle(your eyes). light up(your eyes/face)	3669
13962	The 'walk' group	V prep/adv, V adv/prep	These verbs are concerned with walking or running somewhere. This includes: verbs indicating the speed of the movement e.g. amble, race verbs indicating how gracefully or clumsily someone moves e.g. glide, stagger verbs indicating the emotion or attitude of the person moving e.g. flounce, storm verbs indicating that someone is trying not to be noticed e.g. slink, sneak	3670
13963	The 'lurch' group	V prep/adv, V adv/prep	These verbs are concerned with progressing or coming to be in a different state. We include here hold and hover, which indicate that someone or something remains in a particular state for a while, and loom, which indicates that something is about to happen.	3670
13964	The 'crawl' group	V way prep/adv	These verbs are concerned with moving in a particular way, physically or metaphorically. This includes: - particular modes of transport e.g. pedal, row, sail - walking in a particular way e.g. flounce, hobble, march, shuffle - moving in some other way e.g. swim, wing	3670
13965		V n adj; V n as adj		3671
13966		V n adj; V n as adj; V n as n		3671
13967		V n as adj; V n as n		3671
13968	The 'say' group	V that ('That' is omitted sometimes.)	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. This includes: guessing or predicting something e.g. estimate, predict, prophesy putting forward a suggestion or theory e.g. postulate, suggest saying something in a way that shows your attitude e.g. crow, sneer	3671
13969	The 'consider' and 'call' group	V n adj	These verbs are concerned with: - considering, declaring, judging, or proving someone or something to have a particular quality e.g. deem, pronounce - naming or labelling someone or something in a particular way e.g. call, label. Frequent usage: account, diagnose, label, pass & presume(usu passive)	3671
13970		V n as adj	Verbs with this structure are all concerned with labelling, interpreting, or regarding someone or something as having a particular quality. The prepositional phrase indicates a description of the Object.	3671
13971	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	3671
